index	file	renaming_of_chains
1668	afm_dropout_full_model_4_multimer_v1_pred_62.pdb	B=A,C=C,D=B,E=D
1669	afm_dropout_full_model_4_multimer_v1_pred_63.pdb	B=A,C=C,D=B,E=D
1670	afm_dropout_full_model_4_multimer_v1_pred_64.pdb	B=A,C=C,D=B,E=D
1671	afm_dropout_full_model_4_multimer_v1_pred_65.pdb	B=A,C=C,D=B,E=D
1672	afm_dropout_full_model_4_multimer_v1_pred_66.pdb	B=A,C=C,D=B,E=D
1673	afm_dropout_full_model_4_multimer_v1_pred_7.pdb	B=A,C=C,D=B,E=D
1674	afm_dropout_full_model_4_multimer_v1_pred_8.pdb	B=A,C=C,D=B,E=D
1675	afm_dropout_full_model_4_multimer_v1_pred_9.pdb	B=A,C=C,D=B,E=D
1676	afm_dropout_full_model_4_multimer_v2_pred_0.pdb	B=A,C=C,D=B,E=D
1677	afm_dropout_full_model_4_multimer_v2_pred_1.pdb	B=A,C=C,D=B,E=D
1678	afm_dropout_full_model_4_multimer_v2_pred_10.pdb	B=A,C=C,D=B,E=D
1679	afm_dropout_full_model_4_multimer_v2_pred_11.pdb	B=A,C=C,D=B,E=D
1680	afm_dropout_full_model_4_multimer_v2_pred_12.pdb	B=A,C=C,D=B,E=D
1681	afm_dropout_full_model_4_multimer_v2_pred_13.pdb	B=A,C=C,D=B,E=D
1682	afm_dropout_full_model_4_multimer_v2_pred_14.pdb	B=A,C=C,D=B,E=D
1683	afm_dropout_full_model_4_multimer_v2_pred_15.pdb	B=A,C=C,D=B,E=D
1684	afm_dropout_full_model_4_multimer_v2_pred_16.pdb	B=A,C=C,D=B,E=D
1685	afm_dropout_full_model_4_multimer_v2_pred_17.pdb	B=A,C=C,D=B,E=D
1686	afm_dropout_full_model_4_multimer_v2_pred_18.pdb	B=A,C=C,D=B,E=D
1687	afm_dropout_full_model_4_multimer_v2_pred_19.pdb	B=A,C=C,D=B,E=D
1688	afm_dropout_full_model_4_multimer_v2_pred_2.pdb	B=A,C=C,D=B,E=D
1689	afm_dropout_full_model_4_multimer_v2_pred_20.pdb	B=A,C=C,D=B,E=D
1690	afm_dropout_full_model_4_multimer_v2_pred_21.pdb	B=A,C=C,D=B,E=D
1691	afm_dropout_full_model_4_multimer_v2_pred_22.pdb	B=A,C=C,D=B,E=D
1692	afm_dropout_full_model_4_multimer_v2_pred_23.pdb	B=A,C=C,D=B,E=D
1693	afm_dropout_full_model_4_multimer_v2_pred_24.pdb	B=A,C=C,D=B,E=D
1694	afm_dropout_full_model_4_multimer_v2_pred_25.pdb	B=A,C=C,D=B,E=D
1695	afm_dropout_full_model_4_multimer_v2_pred_26.pdb	B=A,C=C,D=B,E=D
1696	afm_dropout_full_model_4_multimer_v2_pred_27.pdb	B=A,C=C,D=B,E=D
1697	afm_dropout_full_model_4_multimer_v2_pred_28.pdb	B=A,C=C,D=B,E=D
1698	afm_dropout_full_model_4_multimer_v2_pred_29.pdb	B=A,C=C,D=B,E=D
1699	afm_dropout_full_model_4_multimer_v2_pred_3.pdb	B=A,C=C,D=B,E=D
1700	afm_dropout_full_model_4_multimer_v2_pred_30.pdb	B=A,C=C,D=B,E=D
1701	afm_dropout_full_model_4_multimer_v2_pred_31.pdb	B=A,C=C,D=B,E=D
1702	afm_dropout_full_model_4_multimer_v2_pred_32.pdb	B=A,C=C,D=B,E=D
1703	afm_dropout_full_model_4_multimer_v2_pred_33.pdb	B=A,C=C,D=B,E=D
1704	afm_dropout_full_model_4_multimer_v2_pred_34.pdb	B=A,C=C,D=B,E=D
1705	afm_dropout_full_model_4_multimer_v2_pred_35.pdb	B=A,C=C,D=B,E=D
1706	afm_dropout_full_model_4_multimer_v2_pred_36.pdb	B=A,C=C,D=B,E=D
1707	afm_dropout_full_model_4_multimer_v2_pred_37.pdb	B=A,C=C,D=B,E=D
1708	afm_dropout_full_model_4_multimer_v2_pred_38.pdb	B=A,C=C,D=B,E=D
1709	afm_dropout_full_model_4_multimer_v2_pred_39.pdb	B=A,C=C,D=B,E=D
1710	afm_dropout_full_model_4_multimer_v2_pred_4.pdb	B=A,C=C,D=B,E=D
1711	afm_dropout_full_model_4_multimer_v2_pred_40.pdb	B=A,C=C,D=B,E=D
1712	afm_dropout_full_model_4_multimer_v2_pred_41.pdb	B=A,C=C,D=B,E=D
1713	afm_dropout_full_model_4_multimer_v2_pred_42.pdb	B=A,C=C,D=B,E=D
1714	afm_dropout_full_model_4_multimer_v2_pred_43.pdb	B=A,C=C,D=B,E=D
1715	afm_dropout_full_model_4_multimer_v2_pred_44.pdb	B=A,C=C,D=B,E=D
1716	afm_dropout_full_model_4_multimer_v2_pred_45.pdb	B=A,C=C,D=B,E=D
1717	afm_dropout_full_model_4_multimer_v2_pred_46.pdb	B=A,C=C,D=B,E=D
1718	afm_dropout_full_model_4_multimer_v2_pred_47.pdb	B=A,C=C,D=B,E=D
1719	afm_dropout_full_model_4_multimer_v2_pred_48.pdb	B=A,C=C,D=B,E=D
1720	afm_dropout_full_model_4_multimer_v2_pred_49.pdb	B=A,C=C,D=B,E=D
1721	afm_dropout_full_model_4_multimer_v2_pred_5.pdb	B=A,C=C,D=B,E=D
1722	afm_dropout_full_model_4_multimer_v2_pred_50.pdb	B=A,C=C,D=B,E=D
1723	afm_dropout_full_model_4_multimer_v2_pred_51.pdb	B=A,C=C,D=B,E=D
1724	afm_dropout_full_model_4_multimer_v2_pred_52.pdb	B=A,C=C,D=B,E=D
1725	afm_dropout_full_model_4_multimer_v2_pred_53.pdb	B=A,C=C,D=B,E=D
1726	afm_dropout_full_model_4_multimer_v2_pred_54.pdb	B=A,C=C,D=B,E=D
1727	afm_dropout_full_model_4_multimer_v2_pred_55.pdb	B=A,C=C,D=B,E=D
1728	afm_dropout_full_model_4_multimer_v2_pred_56.pdb	B=A,C=C,D=B,E=D
1729	afm_dropout_full_model_4_multimer_v2_pred_57.pdb	B=A,C=C,D=B,E=D
1730	afm_dropout_full_model_4_multimer_v2_pred_58.pdb	B=A,C=C,D=B,E=D
1731	afm_dropout_full_model_4_multimer_v2_pred_59.pdb	B=A,C=C,D=B,E=D
1732	afm_dropout_full_model_4_multimer_v2_pred_6.pdb	B=A,C=C,D=B,E=D
1733	afm_dropout_full_model_4_multimer_v2_pred_60.pdb	B=A,C=C,D=B,E=D
1734	afm_dropout_full_model_4_multimer_v2_pred_61.pdb	B=A,C=C,D=B,E=D
1735	afm_dropout_full_model_4_multimer_v2_pred_62.pdb	B=A,C=C,D=B,E=D
1736	afm_dropout_full_model_4_multimer_v2_pred_63.pdb	B=A,C=C,D=B,E=D
1737	afm_dropout_full_model_4_multimer_v2_pred_64.pdb	B=A,C=C,D=B,E=D
1738	afm_dropout_full_model_4_multimer_v2_pred_65.pdb	B=A,C=C,D=B,E=D
1739	afm_dropout_full_model_4_multimer_v2_pred_66.pdb	B=A,C=C,D=B,E=D
1740	afm_dropout_full_model_4_multimer_v2_pred_7.pdb	B=A,C=C,D=B,E=D
1741	afm_dropout_full_model_4_multimer_v2_pred_8.pdb	B=A,C=C,D=B,E=D
1742	afm_dropout_full_model_4_multimer_v2_pred_9.pdb	B=A,C=C,D=B,E=D
1743	afm_dropout_full_model_4_multimer_v3_pred_0.pdb	B=A,C=C,D=B,E=D
1744	afm_dropout_full_model_4_multimer_v3_pred_1.pdb	B=A,C=C,D=B,E=D
1745	afm_dropout_full_model_4_multimer_v3_pred_10.pdb	B=A,C=C,D=B,E=D
1746	afm_dropout_full_model_4_multimer_v3_pred_11.pdb	B=A,C=C,D=B,E=D
1747	afm_dropout_full_model_4_multimer_v3_pred_12.pdb	B=A,C=C,D=B,E=D
1748	afm_dropout_full_model_4_multimer_v3_pred_13.pdb	B=A,C=C,D=B,E=D
1749	afm_dropout_full_model_4_multimer_v3_pred_14.pdb	B=A,C=C,D=B,E=D
1750	afm_dropout_full_model_4_multimer_v3_pred_15.pdb	B=A,C=C,D=B,E=D
1751	afm_dropout_full_model_4_multimer_v3_pred_16.pdb	B=A,C=C,D=B,E=D
1752	afm_dropout_full_model_4_multimer_v3_pred_17.pdb	B=A,C=C,D=B,E=D
1753	afm_dropout_full_model_4_multimer_v3_pred_18.pdb	B=A,C=C,D=B,E=D
1754	afm_dropout_full_model_4_multimer_v3_pred_19.pdb	B=A,C=C,D=B,E=D
1755	afm_dropout_full_model_4_multimer_v3_pred_2.pdb	B=A,C=C,D=B,E=D
1756	afm_dropout_full_model_4_multimer_v3_pred_20.pdb	B=A,C=C,D=B,E=D
1757	afm_dropout_full_model_4_multimer_v3_pred_21.pdb	B=A,C=C,D=B,E=D
1758	afm_dropout_full_model_4_multimer_v3_pred_22.pdb	B=A,C=C,D=B,E=D
1759	afm_dropout_full_model_4_multimer_v3_pred_23.pdb	B=A,C=C,D=B,E=D
1760	afm_dropout_full_model_4_multimer_v3_pred_24.pdb	B=A,C=C,D=B,E=D
1761	afm_dropout_full_model_4_multimer_v3_pred_25.pdb	B=A,C=C,D=B,E=D
1762	afm_dropout_full_model_4_multimer_v3_pred_26.pdb	B=A,C=C,D=B,E=D
1763	afm_dropout_full_model_4_multimer_v3_pred_27.pdb	B=A,C=C,D=B,E=D
1764	afm_dropout_full_model_4_multimer_v3_pred_28.pdb	B=A,C=C,D=B,E=D
1765	afm_dropout_full_model_4_multimer_v3_pred_29.pdb	B=A,C=C,D=B,E=D
1766	afm_dropout_full_model_4_multimer_v3_pred_3.pdb	B=A,C=C,D=B,E=D
1767	afm_dropout_full_model_4_multimer_v3_pred_30.pdb	B=A,C=C,D=B,E=D
1768	afm_dropout_full_model_4_multimer_v3_pred_31.pdb	B=A,C=C,D=B,E=D
1769	afm_dropout_full_model_4_multimer_v3_pred_32.pdb	B=A,C=C,D=B,E=D
1770	afm_dropout_full_model_4_multimer_v3_pred_33.pdb	B=A,C=C,D=B,E=D
1771	afm_dropout_full_model_4_multimer_v3_pred_34.pdb	B=A,C=C,D=B,E=D
1772	afm_dropout_full_model_4_multimer_v3_pred_35.pdb	B=A,C=C,D=B,E=D
1773	afm_dropout_full_model_4_multimer_v3_pred_36.pdb	B=A,C=C,D=B,E=D
1774	afm_dropout_full_model_4_multimer_v3_pred_37.pdb	B=A,C=C,D=B,E=D
1775	afm_dropout_full_model_4_multimer_v3_pred_38.pdb	B=A,C=C,D=B,E=D
1776	afm_dropout_full_model_4_multimer_v3_pred_39.pdb	B=A,C=C,D=B,E=D
1777	afm_dropout_full_model_4_multimer_v3_pred_4.pdb	B=A,C=C,D=B,E=D
1778	afm_dropout_full_model_4_multimer_v3_pred_40.pdb	B=A,C=C,D=B,E=D
1779	afm_dropout_full_model_4_multimer_v3_pred_41.pdb	B=A,C=C,D=B,E=D
1780	afm_dropout_full_model_4_multimer_v3_pred_42.pdb	B=A,C=C,D=B,E=D
1781	afm_dropout_full_model_4_multimer_v3_pred_43.pdb	B=A,C=C,D=B,E=D
1782	afm_dropout_full_model_4_multimer_v3_pred_44.pdb	B=A,C=C,D=B,E=D
1783	afm_dropout_full_model_4_multimer_v3_pred_45.pdb	B=A,C=C,D=B,E=D
1784	afm_dropout_full_model_4_multimer_v3_pred_46.pdb	B=A,C=C,D=B,E=D
1785	afm_dropout_full_model_4_multimer_v3_pred_47.pdb	B=A,C=C,D=B,E=D
1786	afm_dropout_full_model_4_multimer_v3_pred_48.pdb	B=A,C=C,D=B,E=D
1787	afm_dropout_full_model_4_multimer_v3_pred_49.pdb	B=A,C=C,D=B,E=D
1788	afm_dropout_full_model_4_multimer_v3_pred_5.pdb	B=A,C=C,D=B,E=D
1789	afm_dropout_full_model_4_multimer_v3_pred_50.pdb	B=A,C=C,D=B,E=D
1790	afm_dropout_full_model_4_multimer_v3_pred_51.pdb	B=A,C=C,D=B,E=D
1791	afm_dropout_full_model_4_multimer_v3_pred_52.pdb	B=A,C=C,D=B,E=D
1792	afm_dropout_full_model_4_multimer_v3_pred_53.pdb	B=A,C=C,D=B,E=D
1793	afm_dropout_full_model_4_multimer_v3_pred_54.pdb	B=A,C=C,D=B,E=D
1794	afm_dropout_full_model_4_multimer_v3_pred_55.pdb	B=A,C=C,D=B,E=D
1795	afm_dropout_full_model_4_multimer_v3_pred_56.pdb	B=A,C=C,D=B,E=D
1796	afm_dropout_full_model_4_multimer_v3_pred_57.pdb	B=A,C=C,D=B,E=D
1797	afm_dropout_full_model_4_multimer_v3_pred_58.pdb	B=A,C=C,D=B,E=D
1798	afm_dropout_full_model_4_multimer_v3_pred_59.pdb	B=A,C=C,D=B,E=D
1799	afm_dropout_full_model_4_multimer_v3_pred_6.pdb	B=A,C=C,D=B,E=D
1800	afm_dropout_full_model_4_multimer_v3_pred_60.pdb	B=A,C=C,D=B,E=D
1801	afm_dropout_full_model_4_multimer_v3_pred_61.pdb	B=A,C=C,D=B,E=D
1802	afm_dropout_full_model_4_multimer_v3_pred_62.pdb	B=A,C=C,D=B,E=D
1803	afm_dropout_full_model_4_multimer_v3_pred_63.pdb	B=A,C=C,D=B,E=D
1804	afm_dropout_full_model_4_multimer_v3_pred_64.pdb	B=A,C=C,D=B,E=D
1805	afm_dropout_full_model_4_multimer_v3_pred_65.pdb	B=A,C=C,D=B,E=D
1806	afm_dropout_full_model_4_multimer_v3_pred_66.pdb	B=A,C=C,D=B,E=D
1807	afm_dropout_full_model_4_multimer_v3_pred_7.pdb	B=A,C=C,D=B,E=D
1808	afm_dropout_full_model_4_multimer_v3_pred_8.pdb	B=A,C=C,D=B,E=D
1809	afm_dropout_full_model_4_multimer_v3_pred_9.pdb	B=A,C=C,D=B,E=D
1810	afm_dropout_full_model_5_multimer_v1_pred_0.pdb	B=A,C=C,D=B,E=D
1811	afm_dropout_full_model_5_multimer_v1_pred_1.pdb	B=A,C=C,D=B,E=D
1812	afm_dropout_full_model_5_multimer_v1_pred_10.pdb	B=A,C=C,D=B,E=D
1813	afm_dropout_full_model_5_multimer_v1_pred_11.pdb	B=A,C=C,D=B,E=D
1814	afm_dropout_full_model_5_multimer_v1_pred_12.pdb	B=A,C=C,D=B,E=D
1815	afm_dropout_full_model_5_multimer_v1_pred_13.pdb	B=A,C=C,D=B,E=D
1816	afm_dropout_full_model_5_multimer_v1_pred_14.pdb	B=A,C=C,D=B,E=D
1817	afm_dropout_full_model_5_multimer_v1_pred_15.pdb	B=A,C=C,D=B,E=D
1818	afm_dropout_full_model_5_multimer_v1_pred_16.pdb	B=A,C=C,D=B,E=D
1819	afm_dropout_full_model_5_multimer_v1_pred_17.pdb	B=A,C=C,D=B,E=D
1820	afm_dropout_full_model_5_multimer_v1_pred_18.pdb	B=A,C=C,D=B,E=D
1821	afm_dropout_full_model_5_multimer_v1_pred_19.pdb	B=A,C=C,D=B,E=D
1822	afm_dropout_full_model_5_multimer_v1_pred_2.pdb	B=A,C=C,D=B,E=D
1823	afm_dropout_full_model_5_multimer_v1_pred_20.pdb	B=A,C=C,D=B,E=D
1824	afm_dropout_full_model_5_multimer_v1_pred_21.pdb	B=A,C=C,D=B,E=D
1825	afm_dropout_full_model_5_multimer_v1_pred_22.pdb	B=A,C=C,D=B,E=D
1826	afm_dropout_full_model_5_multimer_v1_pred_23.pdb	B=A,C=C,D=B,E=D
1827	afm_dropout_full_model_5_multimer_v1_pred_24.pdb	B=A,C=C,D=B,E=D
1828	afm_dropout_full_model_5_multimer_v1_pred_25.pdb	B=A,C=C,D=B,E=D
1829	afm_dropout_full_model_5_multimer_v1_pred_26.pdb	B=A,C=C,D=B,E=D
1830	afm_dropout_full_model_5_multimer_v1_pred_27.pdb	B=A,C=C,D=B,E=D
1831	afm_dropout_full_model_5_multimer_v1_pred_28.pdb	B=A,C=C,D=B,E=D
1832	afm_dropout_full_model_5_multimer_v1_pred_29.pdb	B=A,C=C,D=B,E=D
1833	afm_dropout_full_model_5_multimer_v1_pred_3.pdb	B=A,C=C,D=B,E=D
1834	afm_dropout_full_model_5_multimer_v1_pred_30.pdb	B=A,C=C,D=B,E=D
1835	afm_dropout_full_model_5_multimer_v1_pred_31.pdb	B=A,C=C,D=B,E=D
1836	afm_dropout_full_model_5_multimer_v1_pred_32.pdb	B=A,C=C,D=B,E=D
1837	afm_dropout_full_model_5_multimer_v1_pred_33.pdb	B=A,C=C,D=B,E=D
1838	afm_dropout_full_model_5_multimer_v1_pred_34.pdb	B=A,C=C,D=B,E=D
1839	afm_dropout_full_model_5_multimer_v1_pred_35.pdb	B=A,C=C,D=B,E=D
1840	afm_dropout_full_model_5_multimer_v1_pred_36.pdb	B=A,C=C,D=B,E=D
1841	afm_dropout_full_model_5_multimer_v1_pred_37.pdb	B=A,C=C,D=B,E=D
1842	afm_dropout_full_model_5_multimer_v1_pred_38.pdb	B=A,C=C,D=B,E=D
1843	afm_dropout_full_model_5_multimer_v1_pred_39.pdb	B=A,C=C,D=B,E=D
1844	afm_dropout_full_model_5_multimer_v1_pred_4.pdb	B=A,C=C,D=B,E=D
1845	afm_dropout_full_model_5_multimer_v1_pred_40.pdb	B=A,C=C,D=B,E=D
1846	afm_dropout_full_model_5_multimer_v1_pred_41.pdb	B=A,C=C,D=B,E=D
1847	afm_dropout_full_model_5_multimer_v1_pred_42.pdb	B=A,C=C,D=B,E=D
1848	afm_dropout_full_model_5_multimer_v1_pred_43.pdb	B=A,C=C,D=B,E=D
1849	afm_dropout_full_model_5_multimer_v1_pred_44.pdb	B=A,C=C,D=B,E=D
1850	afm_dropout_full_model_5_multimer_v1_pred_45.pdb	B=A,C=C,D=B,E=D
1851	afm_dropout_full_model_5_multimer_v1_pred_46.pdb	B=A,C=C,D=B,E=D
1852	afm_dropout_full_model_5_multimer_v1_pred_47.pdb	B=A,C=C,D=B,E=D
1853	afm_dropout_full_model_5_multimer_v1_pred_48.pdb	B=A,C=C,D=B,E=D
1854	afm_dropout_full_model_5_multimer_v1_pred_49.pdb	B=A,C=C,D=B,E=D
1855	afm_dropout_full_model_5_multimer_v1_pred_5.pdb	B=A,C=C,D=B,E=D
1856	afm_dropout_full_model_5_multimer_v1_pred_50.pdb	B=A,C=C,D=B,E=D
1857	afm_dropout_full_model_5_multimer_v1_pred_51.pdb	B=A,C=C,D=B,E=D
1858	afm_dropout_full_model_5_multimer_v1_pred_52.pdb	B=A,C=C,D=B,E=D
1859	afm_dropout_full_model_5_multimer_v1_pred_53.pdb	B=A,C=C,D=B,E=D
1860	afm_dropout_full_model_5_multimer_v1_pred_54.pdb	B=A,C=C,D=B,E=D
1861	afm_dropout_full_model_5_multimer_v1_pred_55.pdb	B=A,C=C,D=B,E=D
1862	afm_dropout_full_model_5_multimer_v1_pred_56.pdb	B=A,C=C,D=B,E=D
1863	afm_dropout_full_model_5_multimer_v1_pred_57.pdb	B=A,C=C,D=B,E=D
1864	afm_dropout_full_model_5_multimer_v1_pred_58.pdb	B=A,C=C,D=B,E=D
1865	afm_dropout_full_model_5_multimer_v1_pred_59.pdb	B=A,C=C,D=B,E=D
1866	afm_dropout_full_model_5_multimer_v1_pred_6.pdb	B=A,C=C,D=B,E=D
1867	afm_dropout_full_model_5_multimer_v1_pred_60.pdb	B=A,C=C,D=B,E=D
1868	afm_dropout_full_model_5_multimer_v1_pred_61.pdb	B=A,C=C,D=B,E=D
1869	afm_dropout_full_model_5_multimer_v1_pred_62.pdb	B=A,C=C,D=B,E=D
1870	afm_dropout_full_model_5_multimer_v1_pred_63.pdb	B=A,C=C,D=B,E=D
1871	afm_dropout_full_model_5_multimer_v1_pred_64.pdb	B=A,C=C,D=B,E=D
1872	afm_dropout_full_model_5_multimer_v1_pred_65.pdb	B=A,C=C,D=B,E=D
1873	afm_dropout_full_model_5_multimer_v1_pred_66.pdb	B=A,C=C,D=B,E=D
1874	afm_dropout_full_model_5_multimer_v1_pred_7.pdb	B=A,C=C,D=B,E=D
1875	afm_dropout_full_model_5_multimer_v1_pred_8.pdb	B=A,C=C,D=B,E=D
1876	afm_dropout_full_model_5_multimer_v1_pred_9.pdb	B=A,C=C,D=B,E=D
1877	afm_dropout_full_model_5_multimer_v2_pred_0.pdb	B=A,C=C,D=B,E=D
1878	afm_dropout_full_model_5_multimer_v2_pred_1.pdb	B=A,C=C,D=B,E=D
1879	afm_dropout_full_model_5_multimer_v2_pred_10.pdb	B=A,C=C,D=B,E=D
1880	afm_dropout_full_model_5_multimer_v2_pred_11.pdb	B=A,C=C,D=B,E=D
1881	afm_dropout_full_model_5_multimer_v2_pred_12.pdb	B=A,C=C,D=B,E=D
1882	afm_dropout_full_model_5_multimer_v2_pred_13.pdb	B=A,C=C,D=B,E=D
1883	afm_dropout_full_model_5_multimer_v2_pred_14.pdb	B=A,C=C,D=B,E=D
1884	afm_dropout_full_model_5_multimer_v2_pred_15.pdb	B=A,C=C,D=B,E=D
1885	afm_dropout_full_model_5_multimer_v2_pred_16.pdb	B=A,C=C,D=B,E=D
1886	afm_dropout_full_model_5_multimer_v2_pred_17.pdb	B=A,C=C,D=B,E=D
1887	afm_dropout_full_model_5_multimer_v2_pred_18.pdb	B=A,C=C,D=B,E=D
1888	afm_dropout_full_model_5_multimer_v2_pred_19.pdb	B=A,C=C,D=B,E=D
1889	afm_dropout_full_model_5_multimer_v2_pred_2.pdb	B=A,C=C,D=B,E=D
1890	afm_dropout_full_model_5_multimer_v2_pred_20.pdb	B=A,C=C,D=B,E=D
1891	afm_dropout_full_model_5_multimer_v2_pred_21.pdb	B=A,C=C,D=B,E=D
1892	afm_dropout_full_model_5_multimer_v2_pred_22.pdb	B=A,C=C,D=B,E=D
1893	afm_dropout_full_model_5_multimer_v2_pred_23.pdb	B=A,C=C,D=B,E=D
1894	afm_dropout_full_model_5_multimer_v2_pred_24.pdb	B=A,C=C,D=B,E=D
1895	afm_dropout_full_model_5_multimer_v2_pred_25.pdb	B=A,C=C,D=B,E=D
1896	afm_dropout_full_model_5_multimer_v2_pred_26.pdb	B=A,C=C,D=B,E=D
1897	afm_dropout_full_model_5_multimer_v2_pred_27.pdb	B=A,C=C,D=B,E=D
1898	afm_dropout_full_model_5_multimer_v2_pred_28.pdb	B=A,C=C,D=B,E=D
1899	afm_dropout_full_model_5_multimer_v2_pred_29.pdb	B=A,C=C,D=B,E=D
1900	afm_dropout_full_model_5_multimer_v2_pred_3.pdb	B=A,C=C,D=B,E=D
1901	afm_dropout_full_model_5_multimer_v2_pred_30.pdb	B=A,C=C,D=B,E=D
1902	afm_dropout_full_model_5_multimer_v2_pred_31.pdb	B=A,C=C,D=B,E=D
1903	afm_dropout_full_model_5_multimer_v2_pred_32.pdb	B=A,C=C,D=B,E=D
1904	afm_dropout_full_model_5_multimer_v2_pred_33.pdb	B=A,C=C,D=B,E=D
1905	afm_dropout_full_model_5_multimer_v2_pred_34.pdb	B=A,C=C,D=B,E=D
1906	afm_dropout_full_model_5_multimer_v2_pred_35.pdb	B=A,C=C,D=B,E=D
1907	afm_dropout_full_model_5_multimer_v2_pred_36.pdb	B=A,C=C,D=B,E=D
1908	afm_dropout_full_model_5_multimer_v2_pred_37.pdb	B=A,C=C,D=B,E=D
1909	afm_dropout_full_model_5_multimer_v2_pred_38.pdb	B=A,C=C,D=B,E=D
1910	afm_dropout_full_model_5_multimer_v2_pred_39.pdb	B=A,C=C,D=B,E=D
1911	afm_dropout_full_model_5_multimer_v2_pred_4.pdb	B=A,C=C,D=B,E=D
1912	afm_dropout_full_model_5_multimer_v2_pred_40.pdb	B=A,C=C,D=B,E=D
1913	afm_dropout_full_model_5_multimer_v2_pred_41.pdb	B=A,C=C,D=B,E=D
1914	afm_dropout_full_model_5_multimer_v2_pred_42.pdb	B=A,C=C,D=B,E=D
1915	afm_dropout_full_model_5_multimer_v2_pred_43.pdb	B=A,C=C,D=B,E=D
1916	afm_dropout_full_model_5_multimer_v2_pred_44.pdb	B=A,C=C,D=B,E=D
1917	afm_dropout_full_model_5_multimer_v2_pred_45.pdb	B=A,C=C,D=B,E=D
1918	afm_dropout_full_model_5_multimer_v2_pred_46.pdb	B=A,C=C,D=B,E=D
1919	afm_dropout_full_model_5_multimer_v2_pred_47.pdb	B=A,C=C,D=B,E=D
1920	afm_dropout_full_model_5_multimer_v2_pred_48.pdb	B=A,C=C,D=B,E=D
1921	afm_dropout_full_model_5_multimer_v2_pred_49.pdb	B=A,C=C,D=B,E=D
1922	afm_dropout_full_model_5_multimer_v2_pred_5.pdb	B=A,C=C,D=B,E=D
1923	afm_dropout_full_model_5_multimer_v2_pred_50.pdb	B=A,C=C,D=B,E=D
1924	afm_dropout_full_model_5_multimer_v2_pred_51.pdb	B=A,C=C,D=B,E=D
1925	afm_dropout_full_model_5_multimer_v2_pred_52.pdb	B=A,C=C,D=B,E=D
1926	afm_dropout_full_model_5_multimer_v2_pred_53.pdb	B=A,C=C,D=B,E=D
1927	afm_dropout_full_model_5_multimer_v2_pred_54.pdb	B=A,C=C,D=B,E=D
1928	afm_dropout_full_model_5_multimer_v2_pred_55.pdb	B=A,C=C,D=B,E=D
1929	afm_dropout_full_model_5_multimer_v2_pred_56.pdb	B=A,C=C,D=B,E=D
1930	afm_dropout_full_model_5_multimer_v2_pred_57.pdb	B=A,C=C,D=B,E=D
1931	afm_dropout_full_model_5_multimer_v2_pred_58.pdb	B=A,C=C,D=B,E=D
1932	afm_dropout_full_model_5_multimer_v2_pred_59.pdb	B=A,C=C,D=B,E=D
1933	afm_dropout_full_model_5_multimer_v2_pred_6.pdb	B=A,C=C,D=B,E=D
1934	afm_dropout_full_model_5_multimer_v2_pred_60.pdb	B=A,C=C,D=B,E=D
1935	afm_dropout_full_model_5_multimer_v2_pred_61.pdb	B=A,C=C,D=B,E=D
1936	afm_dropout_full_model_5_multimer_v2_pred_62.pdb	B=A,C=C,D=B,E=D
1937	afm_dropout_full_model_5_multimer_v2_pred_63.pdb	B=A,C=C,D=B,E=D
1938	afm_dropout_full_model_5_multimer_v2_pred_64.pdb	B=A,C=C,D=B,E=D
1939	afm_dropout_full_model_5_multimer_v2_pred_65.pdb	B=A,C=C,D=B,E=D
1940	afm_dropout_full_model_5_multimer_v2_pred_66.pdb	B=A,C=C,D=B,E=D
1941	afm_dropout_full_model_5_multimer_v2_pred_7.pdb	B=A,C=C,D=B,E=D
1942	afm_dropout_full_model_5_multimer_v2_pred_8.pdb	B=A,C=C,D=B,E=D
1943	afm_dropout_full_model_5_multimer_v2_pred_9.pdb	B=A,C=C,D=B,E=D
1944	afm_dropout_full_model_5_multimer_v3_pred_0.pdb	B=A,C=C,D=B,E=D
1945	afm_dropout_full_model_5_multimer_v3_pred_1.pdb	B=A,C=C,D=B,E=D
1946	afm_dropout_full_model_5_multimer_v3_pred_10.pdb	B=A,C=C,D=B,E=D
1947	afm_dropout_full_model_5_multimer_v3_pred_11.pdb	B=A,C=C,D=B,E=D
1948	afm_dropout_full_model_5_multimer_v3_pred_12.pdb	B=A,C=C,D=B,E=D
1949	afm_dropout_full_model_5_multimer_v3_pred_13.pdb	B=A,C=C,D=B,E=D
1950	afm_dropout_full_model_5_multimer_v3_pred_14.pdb	B=A,C=C,D=B,E=D
1951	afm_dropout_full_model_5_multimer_v3_pred_15.pdb	B=A,C=C,D=B,E=D
1952	afm_dropout_full_model_5_multimer_v3_pred_16.pdb	B=A,C=C,D=B,E=D
1953	afm_dropout_full_model_5_multimer_v3_pred_17.pdb	B=A,C=C,D=B,E=D
1954	afm_dropout_full_model_5_multimer_v3_pred_18.pdb	B=A,C=C,D=B,E=D
1955	afm_dropout_full_model_5_multimer_v3_pred_19.pdb	B=A,C=C,D=B,E=D
1956	afm_dropout_full_model_5_multimer_v3_pred_2.pdb	B=A,C=C,D=B,E=D
1957	afm_dropout_full_model_5_multimer_v3_pred_20.pdb	B=A,C=C,D=B,E=D
1958	afm_dropout_full_model_5_multimer_v3_pred_21.pdb	B=A,C=C,D=B,E=D
